"id";"team_fifa_api_id";"team_api_id";"date";"buildUpPlaySpeed";"buildUpPlaySpeedClass";"buildUpPlayDribbling";"buildUpPlayDribblingClass";"buildUpPlayPassing";"buildUpPlayPassingClass";"buildUpPlayPositioningClass";"chanceCreationPassing";"chanceCreationPassingClass";"chanceCreationCrossing";"chanceCreationCrossingClass";"chanceCreationShooting";"chanceCreationShootingClass";"chanceCreationPositioningClass";"defencePressure";"defencePressureClass";"defenceAggression";"defenceAggressionClass";"defenceTeamWidth";"defenceTeamWidthClass";"defenceDefenderLineClass"
129.0;1848.0;9976.0;"2014-09-19 00:00:00";55.0;"Balanced";40.0;"Normal";57.0;"Mixed";"Organised";54.0;"Normal";44.0;"Normal";56.0;"Normal";"Organised";49.0;"Medium";51.0;"Press";53.0;"Normal";"Cover"
131.0;896.0;9931.0;"2010-02-22 00:00:00";40.0;"Balanced";49.0;"Little";45.0;"Mixed";"Organised";50.0;"Normal";65.0;"Normal";50.0;"Normal";"Organised";60.0;"Medium";60.0;"Press";60.0;"Normal";"Cover"
132.0;896.0;9931.0;"2011-02-22 00:00:00";46.0;"Balanced";49.0;"Little";40.0;"Mixed";"Organised";51.0;"Normal";54.0;"Normal";49.0;"Normal";"Organised";38.0;"Medium";53.0;"Press";55.0;"Normal";"Cover"
133.0;896.0;9931.0;"2012-02-22 00:00:00";61.0;"Balanced";49.0;"Little";46.0;"Mixed";"Organised";66.0;"Normal";66.0;"Normal";54.0;"Normal";"Organised";47.0;"Medium";58.0;"Press";53.0;"Normal";"Cover"
134.0;896.0;9931.0;"2013-09-20 00:00:00";61.0;"Balanced";49.0;"Little";46.0;"Mixed";"Organised";66.0;"Normal";66.0;"Normal";54.0;"Normal";"Organised";47.0;"Medium";58.0;"Press";53.0;"Normal";"Cover"
135.0;896.0;9931.0;"2014-09-19 00:00:00";61.0;"Balanced";63.0;"Normal";46.0;"Mixed";"Organised";66.0;"Normal";66.0;"Normal";54.0;"Normal";"Organised";47.0;"Medium";58.0;"Press";53.0;"Normal";"Cover"
137.0;32.0;8178.0;"2010-02-22 00:00:00";70.0;"Fast";49.0;"Little";30.0;"Short";"Organised";70.0;"Risky";70.0;"Lots";70.0;"Lots";"Organised";70.0;"High";60.0;"Press";70.0;"Wide";"Cover"
138.0;32.0;8178.0;"2011-02-22 00:00:00";67.0;"Fast";49.0;"Little";38.0;"Mixed";"Organised";51.0;"Normal";47.0;"Normal";55.0;"Normal";"Organised";57.0;"Medium";39.0;"Press";51.0;"Normal";"Cover"
139.0;32.0;8178.0;"2012-02-22 00:00:00";58.0;"Balanced";49.0;"Little";55.0;"Mixed";"Organised";52.0;"Normal";55.0;"Normal";56.0;"Normal";"Organised";50.0;"Medium";42.0;"Press";47.0;"Normal";"Cover"
140.0;32.0;8178.0;"2013-09-20 00:00:00";64.0;"Balanced";49.0;"Little";55.0;"Mixed";"Organised";52.0;"Normal";54.0;"Normal";37.0;"Normal";"Organised";58.0;"Medium";38.0;"Press";47.0;"Normal";"Cover"
141.0;32.0;8178.0;"2014-09-19 00:00:00";69.0;"Fast";30.0;"Little";55.0;"Mixed";"Organised";52.0;"Normal";55.0;"Normal";39.0;"Normal";"Organised";50.0;"Medium";46.0;"Press";54.0;"Normal";"Cover"
143.0;21.0;9823.0;"2010-02-22 00:00:00";65.0;"Balanced";49.0;"Little";40.0;"Mixed";"Free Form";65.0;"Normal";70.0;"Lots";70.0;"Lots";"Free Form";70.0;"High";40.0;"Press";65.0;"Normal";"Cover"
144.0;21.0;9823.0;"2011-02-22 00:00:00";42.0;"Balanced";49.0;"Little";40.0;"Mixed";"Organised";34.0;"Normal";30.0;"Little";72.0;"Lots";"Free Form";39.0;"Medium";52.0;"Press";65.0;"Normal";"Cover"
145.0;21.0;9823.0;"2012-02-22 00:00:00";47.0;"Balanced";49.0;"Little";40.0;"Mixed";"Organised";34.0;"Normal";31.0;"Little";55.0;"Normal";"Organised";49.0;"Medium";35.0;"Press";50.0;"Normal";"Cover"
146.0;21.0;9823.0;"2013-09-20 00:00:00";56.0;"Balanced";49.0;"Little";41.0;"Mixed";"Organised";40.0;"Normal";44.0;"Normal";39.0;"Normal";"Organised";52.0;"Medium";54.0;"Press";52.0;"Normal";"Cover"
147.0;21.0;9823.0;"2014-09-19 00:00:00";37.0;"Balanced";34.0;"Normal";22.0;"Short";"Free Form";21.0;"Safe";38.0;"Normal";40.0;"Normal";"Free Form";61.0;"Medium";59.0;"Press";40.0;"Normal";"Cover"
149.0;675.0;9993.0;"2010-02-22 00:00:00";35.0;"Balanced";49.0;"Little";35.0;"Mixed";"Organised";45.0;"Normal";40.0;"Normal";50.0;"Normal";"Organised";70.0;"High";70.0;"Double";70.0;"Wide";"Cover"
150.0;675.0;9993.0;"2011-02-22 00:00:00";47.0;"Balanced";49.0;"Little";37.0;"Mixed";"Organised";54.0;"Normal";64.0;"Normal";67.0;"Lots";"Organised";33.0;"Deep";34.0;"Press";48.0;"Normal";"Offside Trap"
151.0;675.0;9993.0;"2012-02-22 00:00:00";55.0;"Balanced";49.0;"Little";55.0;"Mixed";"Organised";47.0;"Normal";46.0;"Normal";49.0;"Normal";"Organised";45.0;"Medium";46.0;"Press";50.0;"Normal";"Cover"
152.0;675.0;9993.0;"2013-09-20 00:00:00";47.0;"Balanced";49.0;"Little";39.0;"Mixed";"Organised";38.0;"Normal";64.0;"Normal";49.0;"Normal";"Organised";45.0;"Medium";46.0;"Press";67.0;"Wide";"Cover"
153.0;1897.0;10211.0;"2011-02-22 00:00:00";48.0;"Balanced";49.0;"Little";46.0;"Mixed";"Free Form";50.0;"Normal";50.0;"Normal";57.0;"Normal";"Organised";47.0;"Medium";55.0;"Press";53.0;"Normal";"Cover"
154.0;1897.0;10211.0;"2012-02-22 00:00:00";39.0;"Balanced";49.0;"Little";48.0;"Mixed";"Organised";53.0;"Normal";53.0;"Normal";59.0;"Normal";"Organised";37.0;"Medium";52.0;"Press";61.0;"Normal";"Cover"
155.0;1897.0;10211.0;"2013-09-20 00:00:00";39.0;"Balanced";49.0;"Little";48.0;"Mixed";"Organised";53.0;"Normal";53.0;"Normal";59.0;"Normal";"Organised";37.0;"Medium";52.0;"Press";61.0;"Normal";"Cover"
156.0;1889.0;9807.0;"2010-02-22 00:00:00";30.0;"Slow";49.0;"Little";30.0;"Short";"Organised";55.0;"Normal";45.0;"Normal";60.0;"Normal";"Organised";30.0;"Deep";30.0;"Contain";30.0;"Narrow";"Offside Trap"
157.0;1889.0;9807.0;"2014-09-19 00:00:00";52.0;"Balanced";53.0;"Normal";52.0;"Mixed";"Organised";40.0;"Normal";37.0;"Normal";48.0;"Normal";"Organised";38.0;"Medium";48.0;"Press";49.0;"Normal";"Cover"
159.0;1714.0;6493.0;"2010-02-22 00:00:00";40.0;"Balanced";49.0;"Little";50.0;"Mixed";"Organised";55.0;"Normal";65.0;"Normal";55.0;"Normal";"Organised";45.0;"Medium";50.0;"Press";55.0;"Normal";"Cover"
160.0;1714.0;6493.0;"2011-02-22 00:00:00";47.0;"Balanced";49.0;"Little";54.0;"Mixed";"Organised";55.0;"Normal";38.0;"Normal";55.0;"Normal";"Organised";32.0;"Deep";50.0;"Press";56.0;"Normal";"Cover"
161.0;234.0;9772.0;"2010-02-22 00:00:00";30.0;"Slow";49.0;"Little";30.0;"Short";"Free Form";50.0;"Normal";55.0;"Normal";65.0;"Normal";"Free Form";30.0;"Deep";30.0;"Contain";30.0;"Narrow";"Offside Trap"
162.0;234.0;9772.0;"2011-02-22 00:00:00";65.0;"Balanced";49.0;"Little";35.0;"Mixed";"Free Form";65.0;"Normal";55.0;"Normal";51.0;"Normal";"Organised";55.0;"Medium";56.0;"Press";60.0;"Normal";"Cover"
163.0;234.0;9772.0;"2012-02-22 00:00:00";55.0;"Balanced";49.0;"Little";48.0;"Mixed";"Organised";69.0;"Risky";56.0;"Normal";54.0;"Normal";"Organised";61.0;"Medium";51.0;"Press";57.0;"Normal";"Cover"
164.0;234.0;9772.0;"2013-09-20 00:00:00";65.0;"Balanced";49.0;"Little";54.0;"Mixed";"Organised";69.0;"Risky";56.0;"Normal";54.0;"Normal";"Organised";60.0;"Medium";58.0;"Press";57.0;"Normal";"Cover"
165.0;234.0;9772.0;"2014-09-19 00:00:00";70.0;"Fast";55.0;"Normal";53.0;"Mixed";"Organised";65.0;"Normal";66.0;"Normal";54.0;"Normal";"Organised";60.0;"Medium";57.0;"Press";54.0;"Normal";"Cover"
167.0;88.0;8658.0;"2010-02-22 00:00:00";70.0;"Fast";49.0;"Little";70.0;"Long";"Organised";70.0;"Risky";70.0;"Lots";70.0;"Lots";"Organised";70.0;"High";70.0;"Double";70.0;"Wide";"Cover"
168.0;88.0;8658.0;"2011-02-22 00:00:00";45.0;"Balanced";49.0;"Little";60.0;"Mixed";"Organised";35.0;"Normal";50.0;"Normal";40.0;"Normal";"Organised";30.0;"Deep";60.0;"Press";45.0;"Normal";"Cover"
169.0;88.0;8658.0;"2012-02-22 00:00:00";51.0;"Balanced";49.0;"Little";55.0;"Mixed";"Organised";41.0;"Normal";62.0;"Normal";56.0;"Normal";"Organised";42.0;"Medium";48.0;"Press";54.0;"Normal";"Cover"
170.0;88.0;8658.0;"2013-09-20 00:00:00";56.0;"Balanced";49.0;"Little";57.0;"Mixed";"Organised";45.0;"Normal";71.0;"Lots";41.0;"Normal";"Organised";42.0;"Medium";44.0;"Press";54.0;"Normal";"Cover"
171.0;88.0;8658.0;"2014-09-19 00:00:00";56.0;"Balanced";39.0;"Normal";79.0;"Long";"Organised";77.0;"Risky";71.0;"Lots";56.0;"Normal";"Organised";42.0;"Medium";48.0;"Press";54.0;"Normal";"Cover"
173.0;3.0;8655.0;"2010-02-22 00:00:00";55.0;"Balanced";49.0;"Little";70.0;"Long";"Organised";60.0;"Normal";70.0;"Lots";55.0;"Normal";"Organised";45.0;"Medium";70.0;"Double";45.0;"Normal";"Cover"
174.0;3.0;8655.0;"2011-02-22 00:00:00";55.0;"Balanced";49.0;"Little";65.0;"Mixed";"Organised";50.0;"Normal";50.0;"Normal";35.0;"Normal";"Organised";45.0;"Medium";60.0;"Press";55.0;"Normal";"Cover"
175.0;3.0;8655.0;"2012-02-22 00:00:00";57.0;"Balanced";49.0;"Little";57.0;"Mixed";"Organised";55.0;"Normal";45.0;"Normal";40.0;"Normal";"Organised";42.0;"Medium";50.0;"Press";38.0;"Normal";"Cover"
176.0;3.0;8655.0;"2013-09-20 00:00:00";44.0;"Balanced";49.0;"Little";64.0;"Mixed";"Organised";55.0;"Normal";52.0;"Normal";40.0;"Normal";"Organised";42.0;"Medium";50.0;"Press";38.0;"Normal";"Cover"
177.0;3.0;8655.0;"2014-09-19 00:00:00";44.0;"Balanced";31.0;"Little";62.0;"Mixed";"Organised";63.0;"Normal";61.0;"Normal";40.0;"Normal";"Organised";50.0;"Medium";50.0;"Press";47.0;"Normal";"Cover"
179.0;1926.0;8483.0;"2010-02-22 00:00:00";70.0;"Fast";49.0;"Little";70.0;"Long";"Organised";70.0;"Risky";70.0;"Lots";65.0;"Normal";"Organised";70.0;"High";70.0;"Double";70.0;"Wide";"Cover"
180.0;1926.0;8483.0;"2011-02-22 00:00:00";70.0;"Fast";49.0;"Little";30.0;"Short";"Organised";65.0;"Normal";30.0;"Little";65.0;"Normal";"Organised";45.0;"Medium";50.0;"Press";45.0;"Normal";"Cover"
181.0;1926.0;8483.0;"2012-02-22 00:00:00";45.0;"Balanced";49.0;"Little";52.0;"Mixed";"Organised";60.0;"Normal";58.0;"Normal";58.0;"Normal";"Organised";49.0;"Medium";52.0;"Press";54.0;"Normal";"Cover"
182.0;1926.0;8483.0;"2013-09-20 00:00:00";45.0;"Balanced";49.0;"Little";52.0;"Mixed";"Organised";60.0;"Normal";58.0;"Normal";58.0;"Normal";"Organised";49.0;"Medium";52.0;"Press";54.0;"Normal";"Cover"
183.0;1926.0;8483.0;"2014-09-19 00:00:00";67.0;"Fast";44.0;"Normal";72.0;"Long";"Organised";70.0;"Risky";48.0;"Normal";58.0;"Normal";"Organised";39.0;"Medium";38.0;"Press";54.0;"Normal";"Cover"
186.0;160.0;9911.0;"2010-02-22 00:00:00";50.0;"Balanced";49.0;"Little";65.0;"Mixed";"Organised";55.0;"Normal";45.0;"Normal";50.0;"Normal";"Organised";40.0;"Medium";60.0;"Press";40.0;"Normal";"Cover"
187.0;160.0;9911.0;"2011-02-22 00:00:00";55.0;"Balanced";49.0;"Little";56.0;"Mixed";"Organised";55.0;"Normal";49.0;"Normal";52.0;"Normal";"Organised";48.0;"Medium";60.0;"Press";56.0;"Normal";"Cover"
188.0;160.0;9911.0;"2012-02-22 00:00:00";40.0;"Balanced";49.0;"Little";48.0;"Mixed";"Organised";51.0;"Normal";54.0;"Normal";37.0;"Normal";"Organised";34.0;"Medium";53.0;"Press";49.0;"Normal";"Cover"
189.0;160.0;9911.0;"2013-09-20 00:00:00";40.0;"Balanced";49.0;"Little";48.0;"Mixed";"Organised";51.0;"Normal";54.0;"Normal";37.0;"Normal";"Organised";40.0;"Medium";53.0;"Press";41.0;"Normal";"Cover"
190.0;160.0;9911.0;"2014-09-19 00:00:00";38.0;"Balanced";54.0;"Normal";48.0;"Mixed";"Organised";51.0;"Normal";54.0;"Normal";36.0;"Normal";"Organised";34.0;"Medium";53.0;"Press";49.0;"Normal";"Cover"
192.0;189.0;9857.0;"2010-02-22 00:00:00";65.0;"Balanced";49.0;"Little";55.0;"Mixed";"Organised";30.0;"Safe";70.0;"Lots";65.0;"Normal";"Organised";55.0;"Medium";30.0;"Contain";50.0;"Normal";"Offside Trap"
193.0;189.0;9857.0;"2011-02-22 00:00:00";65.0;"Balanced";49.0;"Little";35.0;"Mixed";"Organised";35.0;"Normal";35.0;"Normal";50.0;"Normal";"Organised";30.0;"Deep";50.0;"Press";50.0;"Normal";"Cover"
194.0;189.0;9857.0;"2012-02-22 00:00:00";40.0;"Balanced";49.0;"Little";50.0;"Mixed";"Organised";35.0;"Normal";35.0;"Normal";50.0;"Normal";"Organised";35.0;"Medium";45.0;"Press";50.0;"Normal";"Cover"
195.0;189.0;9857.0;"2013-09-20 00:00:00";63.0;"Balanced";49.0;"Little";48.0;"Mixed";"Organised";49.0;"Normal";63.0;"Normal";63.0;"Normal";"Free Form";43.0;"Medium";43.0;"Press";48.0;"Normal";"Cover"
196.0;189.0;9857.0;"2014-09-19 00:00:00";63.0;"Balanced";53.0;"Normal";48.0;"Mixed";"Organised";32.0;"Safe";48.0;"Normal";52.0;"Normal";"Organised";28.0;"Deep";54.0;"Press";48.0;"Normal";"Cover"
198.0;4.0;8559.0;"2010-02-22 00:00:00";55.0;"Balanced";49.0;"Little";70.0;"Long";"Organised";70.0;"Risky";70.0;"Lots";45.0;"Normal";"Organised";35.0;"Medium";70.0;"Double";35.0;"Normal";"Cover"
199.0;4.0;8559.0;"2011-02-22 00:00:00";45.0;"Balanced";49.0;"Little";70.0;"Long";"Organised";55.0;"Normal";70.0;"Lots";50.0;"Normal";"Organised";40.0;"Medium";55.0;"Press";50.0;"Normal";"Cover"
200.0;4.0;8559.0;"2012-02-22 00:00:00";57.0;"Balanced";49.0;"Little";56.0;"Mixed";"Organised";45.0;"Normal";54.0;"Normal";54.0;"Normal";"Organised";48.0;"Medium";48.0;"Press";58.0;"Normal";"Cover"
201.0;4.0;8559.0;"2013-09-20 00:00:00";57.0;"Balanced";49.0;"Little";53.0;"Mixed";"Organised";42.0;"Normal";38.0;"Normal";54.0;"Normal";"Organised";39.0;"Medium";48.0;"Press";58.0;"Normal";"Cover"
202.0;4.0;8559.0;"2014-09-19 00:00:00";57.0;"Balanced";37.0;"Normal";73.0;"Long";"Organised";72.0;"Risky";43.0;"Normal";56.0;"Normal";"Organised";39.0;"Medium";48.0;"Press";58.0;"Normal";"Cover"
204.0;59.0;9827.0;"2010-02-22 00:00:00";70.0;"Fast";49.0;"Little";35.0;"Mixed";"Organised";70.0;"Risky";50.0;"Normal";70.0;"Lots";"Organised";55.0;"Medium";70.0;"Double";70.0;"Wide";"Offside Trap"
205.0;59.0;9827.0;"2011-02-22 00:00:00";50.0;"Balanced";49.0;"Little";35.0;"Mixed";"Organised";50.0;"Normal";65.0;"Normal";65.0;"Normal";"Organised";55.0;"Medium";45.0;"Press";65.0;"Normal";"Cover"
206.0;59.0;9827.0;"2012-02-22 00:00:00";49.0;"Balanced";49.0;"Little";37.0;"Mixed";"Organised";49.0;"Normal";64.0;"Normal";51.0;"Normal";"Organised";44.0;"Medium";46.0;"Press";49.0;"Normal";"Cover"
207.0;59.0;9827.0;"2013-09-20 00:00:00";49.0;"Balanced";49.0;"Little";37.0;"Mixed";"Organised";49.0;"Normal";64.0;"Normal";51.0;"Normal";"Organised";44.0;"Medium";46.0;"Press";49.0;"Normal";"Cover"
208.0;59.0;9827.0;"2014-09-19 00:00:00";38.0;"Balanced";49.0;"Normal";36.0;"Mixed";"Organised";49.0;"Normal";55.0;"Normal";51.0;"Normal";"Organised";37.0;"Medium";33.0;"Contain";49.0;"Normal";"Cover"
210.0;22.0;9789.0;"2010-02-22 00:00:00";70.0;"Fast";49.0;"Little";45.0;"Mixed";"Organised";70.0;"Risky";34.0;"Normal";66.0;"Normal";"Free Form";54.0;"Medium";70.0;"Double";53.0;"Normal";"Offside Trap"
211.0;22.0;9789.0;"2011-02-22 00:00:00";73.0;"Fast";49.0;"Little";43.0;"Mixed";"Organised";60.0;"Normal";53.0;"Normal";64.0;"Normal";"Organised";59.0;"Medium";67.0;"Double";46.0;"Normal";"Cover"
212.0;22.0;9789.0;"2012-02-22 00:00:00";71.0;"Fast";49.0;"Little";45.0;"Mixed";"Organised";67.0;"Risky";44.0;"Normal";70.0;"Lots";"Free Form";58.0;"Medium";69.0;"Double";46.0;"Normal";"Cover"
213.0;22.0;9789.0;"2013-09-20 00:00:00";74.0;"Fast";49.0;"Little";45.0;"Mixed";"Organised";70.0;"Risky";48.0;"Normal";76.0;"Lots";"Organised";60.0;"Medium";70.0;"Double";48.0;"Normal";"Cover"
214.0;22.0;9789.0;"2014-09-19 00:00:00";76.0;"Fast";33.0;"Little";61.0;"Mixed";"Organised";53.0;"Normal";44.0;"Normal";73.0;"Lots";"Free Form";60.0;"Medium";68.0;"Double";43.0;"Normal";"Cover"
216.0;23.0;9788.0;"2010-02-22 00:00:00";65.0;"Balanced";49.0;"Little";45.0;"Mixed";"Organised";50.0;"Normal";70.0;"Lots";65.0;"Normal";"Organised";55.0;"Medium";40.0;"Press";65.0;"Normal";"Cover"
217.0;23.0;9788.0;"2011-02-22 00:00:00";63.0;"Balanced";49.0;"Little";46.0;"Mixed";"Organised";60.0;"Normal";51.0;"Normal";61.0;"Normal";"Organised";49.0;"Medium";58.0;"Press";49.0;"Normal";"Cover"
218.0;23.0;9788.0;"2012-02-22 00:00:00";57.0;"Balanced";49.0;"Little";64.0;"Mixed";"Organised";54.0;"Normal";48.0;"Normal";55.0;"Normal";"Organised";33.0;"Deep";43.0;"Press";38.0;"Normal";"Cover"
219.0;23.0;9788.0;"2013-09-20 00:00:00";76.0;"Fast";49.0;"Little";40.0;"Mixed";"Organised";66.0;"Normal";48.0;"Normal";30.0;"Little";"Free Form";33.0;"Deep";53.0;"Press";41.0;"Normal";"Cover"
220.0;23.0;9788.0;"2014-09-19 00:00:00";31.0;"Slow";53.0;"Normal";32.0;"Short";"Organised";38.0;"Normal";26.0;"Little";49.0;"Normal";"Free Form";43.0;"Medium";50.0;"Press";41.0;"Normal";"Cover"
222.0;111376.0;4170.0;"2010-02-22 00:00:00";45.0;"Balanced";49.0;"Little";30.0;"Short";"Organised";35.0;"Normal";55.0;"Normal";60.0;"Normal";"Organised";70.0;"High";60.0;"Press";70.0;"Wide";"Offside Trap"
223.0;111376.0;4170.0;"2011-02-22 00:00:00";50.0;"Balanced";49.0;"Little";35.0;"Mixed";"Organised";35.0;"Normal";65.0;"Normal";65.0;"Normal";"Organised";35.0;"Medium";55.0;"Press";65.0;"Normal";"Cover"
224.0;111376.0;4170.0;"2012-02-22 00:00:00";49.0;"Balanced";49.0;"Little";37.0;"Mixed";"Organised";47.0;"Normal";57.0;"Normal";50.0;"Normal";"Organised";45.0;"Medium";44.0;"Press";66.0;"Normal";"Cover"
225.0;1943.0;8678.0;"2010-02-22 00:00:00";70.0;"Fast";49.0;"Little";70.0;"Long";"Organised";70.0;"Risky";70.0;"Lots";60.0;"Normal";"Organised";70.0;"High";70.0;"Double";70.0;"Wide";"Cover"
226.0;1943.0;8678.0;"2011-02-22 00:00:00";51.0;"Balanced";49.0;"Little";66.0;"Mixed";"Organised";68.0;"Risky";33.0;"Little";47.0;"Normal";"Organised";27.0;"Deep";46.0;"Press";48.0;"Normal";"Cover"
227.0;1943.0;8678.0;"2012-02-22 00:00:00";46.0;"Balanced";49.0;"Little";46.0;"Mixed";"Organised";54.0;"Normal";60.0;"Normal";52.0;"Normal";"Organised";48.0;"Medium";50.0;"Press";62.0;"Normal";"Cover"
228.0;1943.0;8678.0;"2013-09-20 00:00:00";39.0;"Balanced";49.0;"Little";38.0;"Mixed";"Organised";54.0;"Normal";43.0;"Normal";52.0;"Normal";"Organised";48.0;"Medium";50.0;"Press";62.0;"Normal";"Cover"
229.0;1943.0;8678.0;"2014-09-19 00:00:00";47.0;"Balanced";44.0;"Normal";48.0;"Mixed";"Organised";46.0;"Normal";48.0;"Normal";41.0;"Normal";"Organised";48.0;"Medium";50.0;"Press";62.0;"Normal";"Cover"
231.0;1896.0;10264.0;"2010-02-22 00:00:00";30.0;"Slow";49.0;"Little";30.0;"Short";"Organised";55.0;"Normal";50.0;"Normal";60.0;"Normal";"Organised";30.0;"Deep";30.0;"Contain";30.0;"Narrow";"Cover"
232.0;1896.0;10264.0;"2011-02-22 00:00:00";30.0;"Slow";49.0;"Little";30.0;"Short";"Organised";55.0;"Normal";50.0;"Normal";60.0;"Normal";"Organised";40.0;"Medium";60.0;"Press";50.0;"Normal";"Cover"
233.0;1896.0;10264.0;"2012-02-22 00:00:00";53.0;"Balanced";49.0;"Little";46.0;"Mixed";"Organised";53.0;"Normal";53.0;"Normal";52.0;"Normal";"Organised";23.0;"Deep";48.0;"Press";39.0;"Normal";"Cover"
234.0;1896.0;10264.0;"2013-09-20 00:00:00";66.0;"Balanced";49.0;"Little";54.0;"Mixed";"Organised";53.0;"Normal";53.0;"Normal";52.0;"Normal";"Organised";25.0;"Deep";56.0;"Press";39.0;"Normal";"Cover"
235.0;1896.0;10264.0;"2014-09-19 00:00:00";53.0;"Balanced";35.0;"Normal";55.0;"Mixed";"Organised";53.0;"Normal";65.0;"Normal";39.0;"Normal";"Organised";25.0;"Deep";56.0;"Press";39.0;"Normal";"Cover"
237.0;190.0;9858.0;"2010-02-22 00:00:00";30.0;"Slow";49.0;"Little";30.0;"Short";"Organised";35.0;"Normal";50.0;"Normal";70.0;"Lots";"Free Form";45.0;"Medium";30.0;"Contain";55.0;"Normal";"Offside Trap"
238.0;190.0;9858.0;"2011-02-22 00:00:00";30.0;"Slow";49.0;"Little";50.0;"Mixed";"Organised";50.0;"Normal";65.0;"Normal";65.0;"Normal";"Organised";45.0;"Medium";45.0;"Press";55.0;"Normal";"Cover"
239.0;190.0;9858.0;"2012-02-22 00:00:00";35.0;"Balanced";49.0;"Little";35.0;"Mixed";"Organised";35.0;"Normal";20.0;"Little";65.0;"Normal";"Organised";35.0;"Medium";45.0;"Press";50.0;"Normal";"Cover"
240.0;190.0;9858.0;"2013-09-20 00:00:00";42.0;"Balanced";49.0;"Little";43.0;"Mixed";"Organised";45.0;"Normal";25.0;"Little";75.0;"Lots";"Free Form";41.0;"Medium";52.0;"Press";62.0;"Normal";"Cover"
241.0;190.0;9858.0;"2014-09-19 00:00:00";42.0;"Balanced";56.0;"Normal";27.0;"Short";"Organised";54.0;"Normal";25.0;"Little";75.0;"Lots";"Organised";41.0;"Medium";52.0;"Press";57.0;"Normal";"Cover"
243.0;378.0;8521.0;"2010-02-22 00:00:00";50.0;"Balanced";49.0;"Little";40.0;"Mixed";"Organised";30.0;"Safe";40.0;"Normal";60.0;"Normal";"Organised";70.0;"High";70.0;"Double";70.0;"Wide";"Cover"
244.0;378.0;8521.0;"2011-02-22 00:00:00";65.0;"Balanced";49.0;"Little";35.0;"Mixed";"Organised";50.0;"Normal";65.0;"Normal";50.0;"Normal";"Organised";55.0;"Medium";45.0;"Press";65.0;"Normal";"Cover"
245.0;378.0;8521.0;"2012-02-22 00:00:00";64.0;"Balanced";49.0;"Little";62.0;"Mixed";"Organised";49.0;"Normal";53.0;"Normal";66.0;"Normal";"Organised";44.0;"Medium";34.0;"Press";51.0;"Normal";"Cover"
246.0;378.0;8521.0;"2013-09-20 00:00:00";59.0;"Balanced";49.0;"Little";54.0;"Mixed";"Organised";49.0;"Normal";53.0;"Normal";66.0;"Normal";"Organised";44.0;"Medium";34.0;"Press";51.0;"Normal";"Cover"
247.0;378.0;8521.0;"2014-09-19 00:00:00";59.0;"Balanced";48.0;"Normal";54.0;"Mixed";"Organised";49.0;"Normal";53.0;"Normal";66.0;"Normal";"Organised";44.0;"Medium";34.0;"Press";51.0;"Normal";"Cover"
249.0;1796.0;8191.0;"2010-02-22 00:00:00";70.0;"Fast";49.0;"Little";65.0;"Mixed";"Organised";70.0;"Risky";70.0;"Lots";70.0;"Lots";"Organised";65.0;"Medium";70.0;"Double";70.0;"Wide";"Cover"
250.0;1796.0;8191.0;"2011-02-22 00:00:00";36.0;"Balanced";49.0;"Little";52.0;"Mixed";"Organised";49.0;"Normal";68.0;"Lots";55.0;"Normal";"Organised";24.0;"Deep";56.0;"Press";66.0;"Normal";"Cover"
251.0;1796.0;8191.0;"2012-02-22 00:00:00";48.0;"Balanced";49.0;"Little";44.0;"Mixed";"Organised";56.0;"Normal";58.0;"Normal";48.0;"Normal";"Organised";52.0;"Medium";50.0;"Press";58.0;"Normal";"Cover"
252.0;1796.0;8191.0;"2013-09-20 00:00:00";54.0;"Balanced";49.0;"Little";55.0;"Mixed";"Organised";56.0;"Normal";59.0;"Normal";48.0;"Normal";"Organised";48.0;"Medium";50.0;"Press";58.0;"Normal";"Cover"
253.0;1796.0;8191.0;"2014-09-19 00:00:00";48.0;"Balanced";32.0;"Little";74.0;"Long";"Organised";72.0;"Risky";59.0;"Normal";58.0;"Normal";"Organised";54.0;"Medium";57.0;"Press";58.0;"Normal";"Cover"
255.0;210.0;7819.0;"2010-02-22 00:00:00";65.0;"Balanced";49.0;"Little";30.0;"Short";"Organised";50.0;"Normal";65.0;"Normal";40.0;"Normal";"Organised";70.0;"High";65.0;"Press";70.0;"Wide";"Cover"
256.0;210.0;7819.0;"2011-02-22 00:00:00";65.0;"Balanced";49.0;"Little";35.0;"Mixed";"Organised";35.0;"Normal";65.0;"Normal";65.0;"Normal";"Organised";55.0;"Medium";45.0;"Press";65.0;"Normal";"Cover"
257.0;210.0;7819.0;"2012-02-22 00:00:00";48.0;"Balanced";49.0;"Little";52.0;"Mixed";"Organised";48.0;"Normal";54.0;"Normal";53.0;"Normal";"Organised";47.0;"Medium";45.0;"Press";51.0;"Normal";"Cover"
258.0;210.0;7819.0;"2013-09-20 00:00:00";48.0;"Balanced";49.0;"Little";52.0;"Mixed";"Organised";48.0;"Normal";54.0;"Normal";53.0;"Normal";"Organised";47.0;"Medium";45.0;"Press";51.0;"Normal";"Cover"
259.0;210.0;7819.0;"2014-09-19 00:00:00";62.0;"Balanced";50.0;"Normal";45.0;"Mixed";"Organised";48.0;"Normal";54.0;"Normal";53.0;"Normal";"Organised";43.0;"Medium";42.0;"Press";51.0;"Normal";"Cover"
